"","[Clostridium] innocuum group","[Eubacterium] brachy group","[Eubacterium] eligens group","[Eubacterium] fissicatena group","[Eubacterium] hallii group","[Eubacterium] nodatum group","[Eubacterium] oxidoreducens group","[Eubacterium] ruminantium group","[Eubacterium] siraeum group","[Eubacterium] ventriosum group","[Eubacterium] xylanophilum group","[Ruminococcus] gauvreauii group","[Ruminococcus] gnavus group","[Ruminococcus] torques group","Abiotrophia","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinobacillus","Actinomyces","Actinotignum","Adlercreutzia","Agathobacter","Aggregatibacter","Akkermansia","Aliihoeflea","Alistipes","Allisonella","Alloprevotella","Alloscardovia","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostignum","Anaerostipes","Anaerotruncus","Anaerovorax","Angelakisella","Aquamonas","Asaccharobacter","Asaccharospora","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevundimonas","Bulleidia","Butyricicoccus","Butyricimonas","CAG-352","CAG-56","CAG-873","Caldicoprobacter","Campylobacter","Candidatus Hepatoplasma","Candidatus Saccharimonas","Candidatus Soleaferrea","Candidatus Stoquefichus","Catabacter","Catenibacillus","Catenibacterium","Cellulosilyticum","Cetobacterium","Chelativorans","CHKCI001","CHKCI002","Christensenella","Christensenellaceae R-7 group","Chryseobacterium","Citrobacter","Cloacibacillus","Cloacibacterium","Clostridioides","Clostridium sensu stricto 1","Clostridium sensu stricto 13","Colidextribacter","Collinsella","Comamonas","Companilactobacillus","Conservatibacter","Coprobacillus","Coprobacter","Coprococcus","Coriobacteriaceae UCG-003","Corynebacterium","Cronobacter","Cryptobacterium","Cuneatibacter","Curvibacter","Defluviitaleaceae UCG-011","Delftia","Desulfovibrio","Dialister","Dielma","DNF00809","Dorea","DTU089","Dysgonomonas","Edwardsiella","Eggerthella","Eisenbergiella","Empedobacter","Enorma","Enterobacter","Enterococcus","Enterorhabdus","Epulopiscium","Erysipelatoclostridium","Erysipelotrichaceae UCG-003","Escherichia-Shigella","Eubacterium","Ezakiella","F0332","Facklamia","Faecalibacterium","Faecalicoccus","Faecalitalea","Family XIII AD3011 group","Family XIII UCG-001","Fastidiosipila","Fenollaria","Finegoldia","Flavonifractor","Fournierella","Frisingicoccus","Fructilactobacillus","Fusicatenibacter","Fusobacterium","Gallicola","Gardnerella","GCA-900066575","GCA-900066755","Gemella","Gordonibacter","Granulicatella","Haemophilus","Hafnia-Obesumbacterium","Halarcobacter","Halomonas","Harryflintia","Herbaspirillum","Holdemanella","Holdemania","Howardella","HT002","Hungatella","Hypnocyclicus","Incertae Sedis","Intestinibacter","Intestinimonas","Klebsiella","Kurthia","Lachnoanaerobaculum","Lachnoclostridium","Lachnospira","Lachnospiraceae FCS020 group","Lachnospiraceae NC2004 group","Lachnospiraceae ND3007 group","Lachnospiraceae NK4A136 group","Lachnospiraceae UCG-001","Lachnospiraceae UCG-003","Lachnospiraceae UCG-004","Lachnospiraceae UCG-008","Lachnospiraceae UCG-010","Lacticaseibacillus","Lactiplantibacillus","Lactobacillus","Lactococcus","Lactonifactor","Lawsonella","Lelliottia","Leuconostoc","Levilactobacillus","Ligilactobacillus","Limosilactobacillus","Lysinibacillus","Mailhella","Malaciobacter","Marvinbryantia","Megamonas","Megasphaera","Merdibacter","Methanobrevibacter","Mitsuokella","Mobiluncus","Mogibacterium","Monoglobus","Morganella","Murdochiella","Muricauda","Murimonas","Negativibacillus","Negativicoccus","Neisseria","Nesterenkonia","NK4A214 group","Nosocomiicoccus","Oceanicaulis","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oscillospira","Oxalobacter","Paenalcaligenes","Paeniclostridium","Paludicola","Papillibacter","Parabacteroides","Paraclostridium","Paracoccus","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvibacter","Parvimonas","Pediococcus","Pelagibacterium","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phocea","Photobacterium","Pluralibacter","Porphyromonas","Prevotella","Prevotella_7","Prevotella_9","Prevotellaceae Ga6A1 group","Prevotellaceae NK3B31 group","Prevotellaceae UCG-001","Prevotellaceae UCG-003","Propionigenium","Proteiniphilum","Proteus","Providencia","Pseudocitrobacter","Pseudoclavibacter","Pseudoflavonifractor","Pseudoglutamicibacter","Pseudomonas","Pseudoramibacter","Pseudoscardovia","Pygmaiobacter","Pyramidobacter","Raoultella","Raoultibacter","Rikenellaceae RC9 gut group","Robinsoniella","Romboutsia","Roseburia","Rothia","Ruminiclostridium","Ruminococcus","S5-A14a","Salmonella","Sanguibacteroides","Sarcina","Scardovia","Sediminibacterium","Sediminispirochaeta","Selenomonas","Sellimonas","Senegalimassilia","Serratia","Shuttleworthia","Slackia","Solobacterium","Sphingobacterium","Sphingomonas","Staphylococcus","Stenotrophomonas","Stomatobaculum","Streptococcus","Subdoligranulum","Succinivibrio","Sunxiuqinia","Sutterella","Synergistes","Tepidimicrobium","Terrisporobacter","TM7a","TM7x","Turicibacter","Tuzzerella","Tyzzerella","UBA1819","UC5-1-2E3","UCG-002","UCG-003","UCG-005","UCG-007","UCG-009","Unknown","Veillonella","Vibrio","Victivallis","W5053","Weissella","Wohlfahrtiimonas","ZOR0006"
"SRR11825957",0,0,18,0,31,0,0,0,0,13,0,11,0,32,0,1,0,0,0,0,0,30,463,0,743,0,11,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,341,0,42,0,180,0,0,199,0,1021,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,263,0,10,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,27,371,0,0,99,14,0,0,1,0,0,0,23,0,0,0,2,75,627,0,0,0,0,2505,0,0,3,6,0,0,0,0,0,0,0,39,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,3,0,7,71,0,626,0,0,184,40,11,0,52,43,181,0,0,0,9,0,0,2,0,0,0,0,3,0,3,8,0,0,0,1,0,38,0,0,0,0,0,109,0,0,0,0,8,0,0,1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,1062,0,0,41,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,8607,0,0,0,0,0,1,0,4,0,0,16,0,0,157,1,10,0,0,1248,1,0,0,0,3,0,0
"SRR11825958",48,0,1022,7,0,0,0,0,0,0,0,0,109,117,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3702,0,2895,0,868,0,0,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,14,6,0,0,8,9,0,0,172,0,60,0,0,0,0,3997,0,0,0,0,0,0,0,674,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,343,0,30,5,0,110,0,0,2576,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2290,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,4,3,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,109,1866,0,0,0,0,0,0
"SRR11825959",0,0,615,0,10,0,0,0,0,59,0,259,12,108,0,0,0,0,0,0,0,10,3,0,2,0,23,0,0,0,0,0,0,0,0,0,194,7,0,0,0,0,0,0,0,480,70,1737,71,270,0,0,127,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,148,42,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,35,7,0,0,0,5,0,0,82,0,0,0,12,149,39,0,0,0,0,26711,0,0,1,0,0,0,0,82,0,5,0,229,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,5,0,21,56,20,1311,0,0,640,430,27,0,183,207,0,0,186,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,3,0,0,0,0,0,0,90,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,285,0,122,30,69,0,0,727,132,0,0,0,0,0,0
"SRR11825960",7,0,0,0,2,1,0,0,0,0,0,1,436,0,3,0,0,0,0,623,0,0,9,0,12,0,0,7,0,0,30,0,0,47,0,0,510,59,0,0,0,0,0,19,0,1340,0,22,0,1574,0,0,2,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,67,0,0,1,0,0,0,3,0,0,0,0,38,0,0,83,1,24068,0,0,0,0,49,0,0,0,0,0,0,5,18,0,0,0,0,167,0,0,0,0,10,0,0,0,0,0,23,0,0,0,0,0,2,0,0,16,193,0,219,0,0,362,1,0,0,0,0,5,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6,0,8,0,0,0,0,0,0,0,0,212,0,0,424,0,0,2293,0,0,0,6,0,26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,127,131,0,0,0,0,0,0,0,0,0,0,0,198,0,2,0,0,0,0,1099,1172,0,0,0,0,0,0
"SRR11825961",12,0,23,0,12,0,0,32,0,20,8,8,1,58,0,0,0,0,0,4,0,24,1187,0,0,0,532,0,37,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,687,4,49,7,165,0,0,7,4,0,35,0,0,0,0,0,3,0,1,0,0,0,0,1,0,7,3,150,0,0,0,0,0,12,0,2,24,0,0,0,0,0,516,0,0,0,0,0,0,8,0,0,199,0,0,45,3,0,0,0,70,0,1,0,0,0,0,0,15,51,0,0,0,0,3378,0,0,5,1,0,5,0,3,3,0,0,143,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,8,13,0,2,0,4,0,58,80,0,0,70,14,15,2,0,56,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,110,0,0,0,21,0,0,0,0,26,0,0,0,57,0,0,18,0,0,2,5,3,0,0,2,0,245,0,0,0,0,0,12,0,0,0,0,4,0,0,73,0,0,0,6,71,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2648,0,0,0,0,0,0,0,2,0,0,4,13,0,1043,19,96,0,2,1763,1,0,0,0,16,0,0
"SRR11825962",23,0,33,2,20,0,0,0,0,5,20,0,0,584,0,0,3,0,0,11,0,196,399,0,6,0,174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1666,0,780,13,508,0,0,20,22,0,159,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,107,0,0,0,0,0,23,0,3,0,0,0,0,0,0,1150,0,0,0,0,0,0,45,0,107,87,9,0,116,3,0,0,7,109,0,16,23,0,0,0,12,58,196,0,0,0,0,1498,0,0,13,17,0,14,2,10,0,0,0,157,0,0,0,0,0,0,3,0,0,0,0,2,0,0,361,0,0,0,78,0,17,55,0,14,0,0,9,56,19,0,0,23,0,0,1,0,6,0,0,6,0,0,0,0,0,0,6,7,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,15,2,0,10,0,0,0,0,9,0,72,0,0,0,4,0,3,0,0,0,0,0,3,0,223,0,0,0,6,325,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,3,66,2,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1067,0,0,0,0,0,4,0,1,7,0,30,34,0,494,2,164,0,4,2047,10,0,0,0,1,0,0
"SRR11825963",35,8,0,6,0,4,0,0,0,41,0,0,55,10,0,8,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,2,0,0,0,218,10,0,0,0,0,0,0,0,439,16,5048,15,5644,0,0,430,0,0,0,0,0,0,0,0,156,0,1,0,0,0,0,6,0,1,0,393,0,0,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,40,0,0,80,41,0,900,0,295,0,0,610,0,358,38,1,0,0,32,0,14,27,0,0,0,0,23,0,0,0,0,0,0,0,0,7,0,32,0,0,0,0,23,0,0,0,20,0,0,7,0,452,3,18,0,0,0,263,0,3,0,0,0,0,0,0,0,22,0,0,0,47,8,0,0,7,0,4,0,0,0,0,3,71,0,3,0,0,0,0,16,0,0,0,0,0,0,0,5,0,0,2,1,0,0,57,0,0,0,0,15,0,52,0,0,0,15,0,0,0,0,0,7,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,139,242,0,0,945,0,0,0,0,0,0,0,0,36,0,0,143,0,1,0,0,0,0,0,40,2,0,0,4,0,0,0,0,0,0,0,0,1287,0,4,0,0,0,0,3214,0,0,0,0,0,0,0
"SRR11825964",0,0,0,0,5,0,0,1,0,8,0,6,3,28,0,0,0,0,0,122,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,23,0,3,0,12,0,149,0,0,6,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,3,0,0,0,16278,0,0,0,0,209,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1047,0,0,5,0,2,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,2,0,0,0,0,0,3,0,0,0,0,0,41,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,38,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1030,611,0,0,0,0,0,0,0,25,73,0,0,0,0,0,0,0,0,0,5558,46,0,0,0,0,0,0
"SRR11825965",7,2,187,5,1,0,0,0,0,75,0,0,21,9,0,0,0,0,0,0,0,0,25,0,7,0,38,51,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,3128,1,1604,7,364,0,0,351,0,0,2,0,0,0,0,0,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45,975,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,1,3,0,43,0,0,0,30,15,0,0,31,0,0,0,11,0,96,3,0,0,0,5239,0,0,0,0,0,0,0,29,0,0,0,391,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,14,0,3,4,0,0,391,0,2,0,0,10,0,0,83,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,477,0,0,0,0,0,0,0,0,0,0,1,2,0,0,34,0,7,0,0,0,0,58,0,0,0,0,0,4,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2492,0,0,12,0,0,0,0,2,0,127,0,0,0,37,15,1,0,0,452,80,0,0,0,0,0,0
"SRR11825966",0,0,4,0,12,0,0,0,0,22,12,5,0,195,0,0,2,0,0,4,0,40,93,0,4,0,267,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1415,374,829,4,373,0,0,94,73,0,16,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,122,0,0,0,0,0,61,0,0,227,0,0,0,0,0,333,0,0,0,0,0,0,0,0,15,157,4,0,30,0,0,0,0,11,0,0,16,0,0,0,0,20,14,0,0,0,0,1174,0,0,11,0,0,0,0,58,0,0,0,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,18,0,25,78,2,570,0,0,11,0,17,5,4,48,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,84,0,0,39,0,0,47,0,0,0,0,3,0,470,0,0,0,0,0,20,0,0,0,0,0,0,1,25,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,538,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6917,0,0,0,0,0,12,0,0,17,0,0,48,0,423,24,43,0,0,1295,8,0,0,0,0,0,0
"SRR11825967",19,0,28,5,13,21,0,10,0,26,2,0,16,209,0,0,20,0,0,0,0,2,108,0,0,0,520,3,0,0,0,3,0,4,0,0,10,2,0,0,0,0,0,0,0,1985,177,185,6,188,0,0,6,204,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,432,0,9,8,0,0,56,0,4,546,0,0,0,0,6,229,0,0,0,0,0,0,0,0,105,289,1,0,50,7,0,0,2,704,0,0,82,3,0,0,4,10,544,0,0,0,0,707,0,8,8,5,0,0,0,18,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,0,185,0,50,9,69,213,0,0,124,22,3,0,0,24,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,0,0,0,5,0,0,0,0,9,0,0,0,44,0,0,77,2,0,11,0,0,0,0,3,0,775,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,2,384,0,0,19,0,0,10,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,13,341,0,0,1,0,0,0,0,0,0,0,0,56,0,505,11,554,0,0,4384,1,0,0,0,0,0,0
"SRR11825968",1,0,0,0,2,9,0,669,0,22,0,0,0,69,0,0,10,0,0,0,0,0,1412,0,0,0,745,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1507,25,45,18,399,0,0,27,143,0,67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,180,0,0,0,0,0,17,0,6,35,0,0,0,0,28,141,12,0,0,0,0,0,0,0,151,2188,0,0,27,0,0,0,0,10,0,0,43,0,0,0,0,0,69,1,0,0,0,3334,0,11,2,0,0,0,0,3,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,7,0,0,2,0,27,0,9,492,0,0,122,157,5,1,28,67,43,0,5,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,307,14,0,23,0,0,0,51,0,0,0,0,14,0,0,0,141,0,0,60,0,0,22,0,0,0,0,1,0,328,0,0,0,12,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,244,0,0,614,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,435,0,0,0,0,0,0,0,1,1,0,0,15,0,153,12,125,0,5,1550,6,0,0,0,0,0,0
"SRR11825969",0,0,0,0,2,0,0,0,0,0,0,0,9,4,3,0,0,0,0,51,0,1,7,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,19,7,470,0,31,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,30387,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,8,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,118,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,3311,7,0,0,0,0,0,0
"SRR11825970",1,0,1,0,0,0,0,0,0,0,0,0,76,110,0,0,0,0,0,4,0,0,0,0,14,0,151,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8925,0,629,0,50,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,32,0,0,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,126,0,2,0,11,0,0,16,0,153,124,0,0,0,2,0,0,14,0,0,0,0,104,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,10,130,0,0,189,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,9,49,0,0,112,0,0,0,0,0,0,12,0,78,14,0,0,0,0,1,1260,2,0,0,0,0,0,0
"SRR11825971",0,3,0,0,0,6,0,0,0,0,0,0,313,216,0,0,0,0,0,0,0,0,0,0,45,0,1115,0,0,0,0,16,4,0,0,0,2,3,0,0,0,0,0,0,0,8056,0,8128,0,120,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,65,0,1,51,0,0,0,0,485,0,0,3,0,0,0,0,0,0,108,0,0,0,0,33,0,0,3,48,0,12,3,10,0,0,29,0,5930,1,0,0,0,2,0,0,52,0,0,0,0,47,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,145,11,5,621,0,0,126,74,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,12,44,0,0,309,0,0,0,0,0,0,11,0,220,0,0,0,0,0,3,740,331,0,0,0,0,0,0
"SRR11825972",2,0,62,0,0,0,0,0,0,0,0,0,1600,234,7,0,0,0,0,29,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1336,0,19,0,1173,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,306,226,0,5,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,11,0,0,3778,0,6157,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,29,0,114,8,0,944,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,353,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,7,0,0,0,0,0,19,0,0,7,7,0,0,0,0,0,0,0,0,2003,403,0,0,0,0,0,0
"SRR11825973",16,3,0,10,0,4,0,0,0,0,0,0,18,98,0,0,0,0,0,557,0,0,0,0,30,0,293,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,210,38,7158,4,185,0,0,9,25,14,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,8,0,1031,0,0,0,0,0,128,0,12,6457,0,0,0,0,0,1,0,55,0,0,0,0,1,0,18,0,0,0,0,24,0,0,531,171,0,0,4,15,0,0,978,0,31,455,0,0,0,9,0,0,25,0,0,0,0,36,0,0,0,2,0,0,0,0,7,0,36,0,0,0,4,59,2,0,0,11,0,0,13,0,29,0,35,463,0,0,1351,2,1,0,0,5,0,0,0,0,3,1,0,3,16,0,0,0,0,0,0,0,0,0,4,0,1,1,1,7,0,0,0,43,111,0,0,0,36,0,0,6,144,0,8,3,7,0,23,0,0,0,0,1,0,42,50,0,0,9,0,7,0,0,0,26,0,0,0,39,0,15,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,1079,13,0,0,7,0,0,0,0,0,0,2,0,337,0,0,0,0,0,0,0,0,0,0,4,2219,0,0,0,0,0,0,0,9,0,84,0,88,0,0,0,24,0,5,4502,0,0,0,0,0,0,0
"SRR11825974",0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,197,3,26351,17,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,108,9,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1,0,0,918,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,6,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,159,4,0,0,0,0,0,0
