sample_id,cohort,ADurb.Bin063-1,Achromobacter,Acidaminococcus,Acidibacter,Acinetobacter,Actinocorallia,Actinomyces,Adhaeribacter,Adlercreutzia,Aeromicrobium,Aeromonas,Afipia,Agathobacter,Agromyces,Ahniella,Akkermansia,Aliihoeflea,Alistipes,Alkalicoccus,Allisonella,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Altererythrobacter,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Angelakisella,Aquabacterium,Aquicella,Archangium,Arenimonas,Aridibacter,Asteroleplasma,Atopobium,Azoarcus,BD1-7 clade,BIyi10,Bacillus,Bacteroides,Barnesiella,Bauldia,Bdellovibrio,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bradyrhizobium,Brevundimonas,Bryobacter,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,CAG-352,CAG-56,CAG-873,CHKCI002,CL500-29 marine group,Caenimonas,Campylobacter,Candidatus Entotheonella,Candidatus Nitrocosmicus,Candidatus Nitrososphaera,Candidatus Soleaferrea,Candidatus Solibacter,Candidatus Udaeobacter,Castellaniella,Catabacter,Catenibacillus,Catenibacterium,Catenisphaera,Caulobacter,Cellvibrio,Chelativorans,Chitinophaga,Christensenella,Christensenellaceae R-7 group,Chryseobacterium,Chryseolinea,Chthoniobacter,Citricoccus,Citrifermentans,Citrobacter,Cloacibacillus,Clostridium sensu stricto 1,Colidextribacter,Collinsella,Comamonas,Coprobacillus,Coprobacter,Coprococcus,Coriobacteriaceae UCG-003,Corynebacterium,Cupriavidus,Curvibacter,Cutibacterium,DTU089,Dactylosporangium,Defluviitaleaceae UCG-011,Desulfovibrio,Dethiobacter,Dialister,Diaphorobacter,Dielma,Dinghuibacter,Dokdonella,Dongia,Dorea,Edaphobaculum,Eggerthella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Enterobacter,Enterococcus,Enterorhabdus,Enteroscipio,Erysipelatoclostridium,Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-006,Escherichia-Shigella,Eubacterium,Eubacterium brachy group,Eubacterium eligens group,Eubacterium hallii group,Eubacterium oxidoreducens group,Eubacterium ventriosum group,Ezakiella,Faecalibacterium,Faecalibaculum,Faecalitalea,Family XIII AD3011 group,Family XIII UCG-001,Fenollaria,Ferruginibacter,Finegoldia,Flavisolibacter,Flavitalea,Flavobacterium,Flavonifractor,Fluviicola,Fournierella,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,GCA-900066755,Gaiella,Gemella,Gemmatimonas,Gordonibacter,Granulicatella,HT002,Haemophilus,Haliangium,Halomonas,Harryflintia,Hassallia,Helicobacter,Hirschia,Holdemanella,Holdemania,Howardella,Hungatella,Hyphomicrobium,IS-44,Iamia,Ilumatobacter,Incertae Sedis,Intestinibacter,Intestinimonas,JGI 0001001-H03,Klebsiella,Kribbella,Lachnoclostridium,Lachnospira,Lachnospiraceae FCS020 group,Lachnospiraceae NC2004 group,Lachnospiraceae ND3007 group,Lachnospiraceae NK3A20 group,Lachnospiraceae NK4A136 group,Lachnospiraceae UCG-001,Lachnospiraceae UCG-003,Lachnospiraceae UCG-004,Lachnospiraceae UCG-006,Lachnospiraceae UCG-010,Lacibacter,Lacticaseibacillus,Lactiplantibacillus,Lactobacillus,Lactococcus,Lactonifactor,Lacunisphaera,Latilactobacillus,Lechevalieria,Legionella,Leucobacter,Leuconostoc,Levilactobacillus,Libanicoccus,Ligilactobacillus,Limosilactobacillus,Longimicrobium,Luedemannella,Luteolibacter,Lysinibacillus,Lysobacter,MND1,Marmoricola,Marvinbryantia,Massilia,Megamonas,Megasphaera,Merdibacter,Mesorhizobium,Methanobrevibacter,Methylobacterium-Methylorubrum,Methyloceanibacter,Methylotenera,Methyloversatilis,Microbacterium,Microlunatus,Microvirga,Mitsuokella,Mogibacterium,Monoglobus,Muribaculum,Mycobacterium,NK4A214 group,Nannocystis,Negativibacillus,Nesterenkonia,Niastella,Nitrolancea,Nitrosococcus,Nitrosospira,Nitrospira,Nocardioides,Nonomuraea,Nordella,Novosphingobium,OLB17,OM27 clade,Oceanicaulis,Odoribacter,Ohtaekwangia,Olsenella,Opitutus,Oribacterium,Oscillibacter,Oscillospira,Oxalobacter,P3OB-42,Paenibacillus,Paeniclostridium,Paenisporosarcina,Pajaroellobacter,Paludicola,Pannonibacter,Papillibacter,Parabacteroides,Paracoccus,Paraprevotella,Parapusillimonas,Parasutterella,Parvimonas,Pedobacter,Pedomicrobium,Pelagibacterium,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Phocea,Polaromonas,Polyangium,Polycyclovorans,Pontibacter,Porphyromonas,Prevotella,Prevotella_7,Prevotella_9,Prevotellaceae NK3B31 group,Prevotellaceae UCG-001,Prevotellaceae UCG-003,Pseudenhygromyxa,Pseudoduganella,Pseudoflavonifractor,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudorhodoplanes,Pseudoxanthomonas,Psychrobacillus,Psychrobacter,Puia,Pyramidobacter,RB41,Ralstonia,Ramlibacter,Raoultibacter,Reyranella,Rhizobacter,Rhizocola,Rhodococcus,Rhodomicrobium,Rhodoplanes,Rikenellaceae RC9 gut group,Romboutsia,Roseburia,Rothia,Rubrobacter,Ruminococcus,Ruminococcus gnavus group,Ruminococcus torques group,SWB02,Salipaludibacillus,Salmonella,Sandaracinus,Sanguibacteroides,Sarcina,Sediminibacterium,Sellimonas,Senegalimassilia,Serratia,Shuttleworthia,Skermanella,Slackia,Sneathia,Solirubrobacter,Solitalea,Solobacterium,Sphingomonas,Sporosarcina,Staphylococcus,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Subdoligranulum,Subgroup 10,Succinivibrio,Sulfurifustis,Sumerlaea,Sutterella,TM7x,Taibaiella,Terrimonas,Terrisporobacter,Thermus,Truepera,Tumebacillus,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UC5-1-2E3,UCG-002,UCG-003,UCG-004,UCG-005,UCG-007,UCG-009,UTCFX1,Undibacterium,V9D2013 group,Veillonella,Vibrionimonas,Vicinamibacter,Victivallis,Virgisporangium,Weissella,Woeseia,YC-ZSS-LKJ147,Z20,[Bacteroides] pectinophilus group,[Clostridium] innocuum group,[Eubacterium] fissicatena group,[Eubacterium] nodatum group,[Eubacterium] ruminantium group,[Eubacterium] siraeum group,[Eubacterium] tenue group,[Eubacterium] xylanophilum group,[Ruminococcus] gauvreauii group,mle1-7,wb1-A12,wb1-P19
SRR11825919,ling2020,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1635,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,104,0,0,80,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR11825920,ling2020,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,17,0,4,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,7171,7,0,2259,0,0,0,0,4,4,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,97,0,0,0,0,0,0,0,0,1,7649,0,1,0,29,0,6,0,0,0,0,0,11,4,0,0,0,0,0,0,0,49,0,126,4,0,0,0,0,0,26,0,0,0,242,0,3020,46,0,204,82,0,5,0,33,0,0,53,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,56,0,61,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,7,5,18,0,0,0,2,0,0,0,0,0,0,0,0,2582,0,3,0,0,0,0,0,0,0,0,129,154,0,0,0,0,0,0,0,4,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,95,0,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,9,0,0,8,0,0,2,0,1216,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,12,0,0,714,0,4,0,0,0,0,0,0,0,0,339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
SRR11825921,ling2020,0,0,5,0,0,0,0,0,0,0,0,0,1593,0,0,124,0,2,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,11229,11,0,1437,0,0,0,0,21,0,2081,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,1,66,0,0,0,0,0,0,0,112,9,5,0,0,0,950,0,0,0,1,0,2,0,27,0,0,532,0,0,0,0,0,9,0,97,33,0,0,0,0,9,3,0,0,180,0,0,13,0,2,28,37,0,13,0,2298,0,4,13,0,0,0,0,0,0,0,37,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,81,0,95,0,0,0,0,268,67,3,0,4,0,462,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,674,0,0,796,43,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,55,0,8,1,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
SRR11825922,ling2020,0,0,413,0,0,0,24,0,0,0,0,0,1,0,0,11,0,93,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,229,101,0,0,15507,2,0,2322,0,0,0,0,13,6,7,0,0,0,0,0,0,0,0,0,70,0,0,0,2,56,0,0,0,0,4,0,6,0,0,0,0,0,0,21,0,3,34,2542,0,0,0,1,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,118,22,0,0,0,0,16,46,0,0,181,0,0,208,3,0,0,100,0,0,3,214,0,28,101,4,0,0,0,0,0,0,135,0,0,0,23,0,0,5,0,0,0,129,0,0,0,0,7,0,0,0,0,0,15,1,86,0,0,0,0,187,4,23,0,81,0,111,7,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,915,14,0,0,0,0,0,0,0,8,0,0,59,0,0,0,0,0,0,0,0,0,0,0,11,555,0,0,441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,92,0,0,0,0,0,0,0,3,0,4,27,0,2,0,5,0,0,0,4,0,3,0,0,35,0,0,4,0,0,0,0,0,5,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,28,0,0,1,10,512,0,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,373,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0
SRR11825923,ling2020,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16081,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,223,68,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SRR11825924,ling2020,0,0,97,0,0,0,6,0,3,0,0,0,0,0,0,858,0,30,0,1,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,1,0,0,0,0,41,8,0,0,10469,3,0,275,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,15,183,0,0,0,0,0,1,37,2,0,782,0,17,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,52,0,18,47,0,0,0,0,0,8,0,0,28,0,0,37,69,16,0,0,0,8,0,18,0,0,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,25,0,0,0,0,5,0,0,0,0,0,16,0,65,0,0,0,0,38,0,2,0,0,0,112,0,9,0,0,0,3,0,0,0,0,0,0,0,0,168,0,19,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,3,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,2,2,0,110,52,0,0,0,0,0,0,0,0,3,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,39,0,73,2,0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SRR11825925,ling2020,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,0,0,293,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,16,0,6,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,24,0,0,87,0,0,5225,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,127,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SRR11825926,ling2020,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,7304,0,0,57,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,345,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,3,0,0,0,0,1,1,0,0,15,6,0,2,0,0,0,6,0,1,0,11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,10,0,27,12,1,0,0,0,30,0,0,2,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,52,1,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0
SRR11825927,ling2020,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,21,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7265,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,51,2,0,0,0,0,0,30,0,0,0,0,0,6699,0,0,2,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,2,0,0,0,26,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1883,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SRR11825928,ling2020,0,0,7,0,0,0,0,0,59,0,0,0,63,0,0,14,0,89,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,734,34,0,0,43,0,0,436,0,0,0,0,63,3,0,220,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,31,1,2,0,15,0,102,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,99,0,3,6,0,0,0,0,0,1,0,0,4,0,0,6,0,3,38,10,0,39,0,9382,0,3,9,0,0,0,0,0,0,0,8,0,0,0,80,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,12,0,9,0,0,0,0,22,2,7,0,0,0,41,3,14,0,4,0,48,1,0,3,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,64,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,299,0,0,130,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1857,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,6,0,62,3,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0
SRR11825929,ling2020,0,0,0,0,0,0,3,0,11,0,0,0,1024,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,311,0,0,1693,0,0,0,0,153,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,2,479,0,0,0,0,0,0,0,1157,5,285,0,0,0,236,0,1,0,0,0,3,0,12,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,49,0,1,47,0,9,0,0,35,17,0,6,0,583,0,0,14,3,7,0,0,0,0,0,2,0,0,0,46,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,26,7,0,0,0,0,4,16,32,2,0,0,30,9,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,58,0,0,0,0,0,0,0,3,0,216,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6,0,0,1,0,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,0,4,0,1,1,0,10,0,0,0,0,0,0,0,1,4,34,169,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,179,2,0,49,0,276,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,2681,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,1,0,203,4,0,60,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,3,0,0,82,6,0,0,32,0,0,0
SRR11825930,ling2020,0,0,171,0,0,0,6,0,0,0,0,0,631,0,0,2797,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,88,0,0,7576,2,0,158,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,648,100,0,0,0,0,0,0,0,2,0,1972,0,4,0,0,0,6,0,0,0,10,0,2,75,0,0,0,5,0,0,0,0,0,67,57,0,0,0,0,0,65,0,0,16,0,0,126,63,0,0,0,0,0,0,3,0,17,199,2,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,88,0,7,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,140,10,21,0,99,0,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,50,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,34,0,0,0,61,12,10,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,206,0,325,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,38,0,0,0,0,0,0,0,0
SRR11825931,ling2020,0,0,0,0,0,0,0,0,5,0,0,0,399,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,28,0,0,11,0,0,271,0,0,0,0,129,12,0,57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,1612,55,72,0,0,0,419,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2766,0,0,147,7,0,56,0,6481,0,0,0,0,0,0,0,0,0,0,17,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,18,17,0,0,0,0,84,106,0,0,7,0,55,24,0,5,0,25,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,52,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,16,0,0,0,52,0,0,2,0,0,46,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1176,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1353,0,0,158,0,2,0,0,0,0,0,0,0,0,23,0,16,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4634,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,25,0,610,2,0,0,0,0,0,0,0,19,0,0,0,0,70,0,0,0,0,0,1,0,370,0,0,0,13,0,0,0
