experiment,split_id,genus
within_cohort_zhuang2018,outer_fold_3,Marvinbryantia
within_cohort_zhuang2018,outer_fold_3,Massilia
within_cohort_zhuang2018,outer_fold_3,Megamonas
within_cohort_zhuang2018,outer_fold_3,Megasphaera
within_cohort_zhuang2018,outer_fold_3,Methylobacterium-Methylorubrum
within_cohort_zhuang2018,outer_fold_3,Monoglobus
within_cohort_zhuang2018,outer_fold_3,NK4A214 group
within_cohort_zhuang2018,outer_fold_3,Negativibacillus
within_cohort_zhuang2018,outer_fold_3,Odoribacter
within_cohort_zhuang2018,outer_fold_3,Oscillibacter
within_cohort_zhuang2018,outer_fold_3,Paludicola
within_cohort_zhuang2018,outer_fold_3,Parabacteroides
within_cohort_zhuang2018,outer_fold_3,Paracoccus
within_cohort_zhuang2018,outer_fold_3,Paraprevotella
within_cohort_zhuang2018,outer_fold_3,Parasutterella
within_cohort_zhuang2018,outer_fold_3,Peptostreptococcus
within_cohort_zhuang2018,outer_fold_3,Phascolarctobacterium
within_cohort_zhuang2018,outer_fold_3,Phocea
within_cohort_zhuang2018,outer_fold_3,Prevotella
within_cohort_zhuang2018,outer_fold_3,Prevotella_9
within_cohort_zhuang2018,outer_fold_3,Pseudomonas
within_cohort_zhuang2018,outer_fold_3,Raoultibacter
within_cohort_zhuang2018,outer_fold_3,Rhodococcus
within_cohort_zhuang2018,outer_fold_3,Romboutsia
within_cohort_zhuang2018,outer_fold_3,Roseburia
within_cohort_zhuang2018,outer_fold_3,Rothia
within_cohort_zhuang2018,outer_fold_3,Ruminococcus
within_cohort_zhuang2018,outer_fold_3,Ruminococcus gnavus group
within_cohort_zhuang2018,outer_fold_3,Ruminococcus torques group
within_cohort_zhuang2018,outer_fold_3,Sellimonas
within_cohort_zhuang2018,outer_fold_3,Solobacterium
within_cohort_zhuang2018,outer_fold_3,Streptococcus
within_cohort_zhuang2018,outer_fold_3,Subdoligranulum
within_cohort_zhuang2018,outer_fold_3,Sutterella
within_cohort_zhuang2018,outer_fold_3,TM7x
within_cohort_zhuang2018,outer_fold_3,Terrisporobacter
within_cohort_zhuang2018,outer_fold_3,Thermus
within_cohort_zhuang2018,outer_fold_3,Turicibacter
within_cohort_zhuang2018,outer_fold_3,Tyzzerella
within_cohort_zhuang2018,outer_fold_3,UBA1819
within_cohort_zhuang2018,outer_fold_3,UCG-002
within_cohort_zhuang2018,outer_fold_3,UCG-003
within_cohort_zhuang2018,outer_fold_3,UCG-005
within_cohort_zhuang2018,outer_fold_3,UCG-009
within_cohort_zhuang2018,outer_fold_3,Veillonella
within_cohort_zhuang2018,outer_fold_3,Weissella
within_cohort_zhuang2018,outer_fold_3,[Clostridium] innocuum group
within_cohort_zhuang2018,outer_fold_3,[Eubacterium] fissicatena group
within_cohort_zhuang2018,outer_fold_3,[Eubacterium] nodatum group
within_cohort_zhuang2018,outer_fold_3,[Eubacterium] ruminantium group
within_cohort_zhuang2018,outer_fold_3,[Eubacterium] siraeum group
within_cohort_zhuang2018,outer_fold_3,[Eubacterium] xylanophilum group
within_cohort_zhuang2018,outer_fold_3,[Ruminococcus] gauvreauii group
within_cohort_zhuang2018,outer_fold_4,Acinetobacter
within_cohort_zhuang2018,outer_fold_4,Actinomyces
within_cohort_zhuang2018,outer_fold_4,Adlercreutzia
within_cohort_zhuang2018,outer_fold_4,Agathobacter
within_cohort_zhuang2018,outer_fold_4,Akkermansia
within_cohort_zhuang2018,outer_fold_4,Alistipes
within_cohort_zhuang2018,outer_fold_4,Allisonella
within_cohort_zhuang2018,outer_fold_4,Anaerostipes
within_cohort_zhuang2018,outer_fold_4,Anaerotruncus
within_cohort_zhuang2018,outer_fold_4,Atopobium
within_cohort_zhuang2018,outer_fold_4,Bacteroides
within_cohort_zhuang2018,outer_fold_4,Barnesiella
within_cohort_zhuang2018,outer_fold_4,Bifidobacterium
within_cohort_zhuang2018,outer_fold_4,Bilophila
within_cohort_zhuang2018,outer_fold_4,Blautia
within_cohort_zhuang2018,outer_fold_4,Butyricicoccus
within_cohort_zhuang2018,outer_fold_4,Butyricimonas
within_cohort_zhuang2018,outer_fold_4,CAG-352
within_cohort_zhuang2018,outer_fold_4,CAG-56
within_cohort_zhuang2018,outer_fold_4,Candidatus Soleaferrea
within_cohort_zhuang2018,outer_fold_4,Catabacter
within_cohort_zhuang2018,outer_fold_4,Christensenella
within_cohort_zhuang2018,outer_fold_4,Christensenellaceae R-7 group
within_cohort_zhuang2018,outer_fold_4,Clostridium sensu stricto 1
within_cohort_zhuang2018,outer_fold_4,Colidextribacter
within_cohort_zhuang2018,outer_fold_4,Collinsella
within_cohort_zhuang2018,outer_fold_4,Coprobacillus
within_cohort_zhuang2018,outer_fold_4,Coprococcus
within_cohort_zhuang2018,outer_fold_4,Corynebacterium
within_cohort_zhuang2018,outer_fold_4,DTU089
within_cohort_zhuang2018,outer_fold_4,Defluviitaleaceae UCG-011
within_cohort_zhuang2018,outer_fold_4,Desulfovibrio
within_cohort_zhuang2018,outer_fold_4,Dialister
within_cohort_zhuang2018,outer_fold_4,Dorea
within_cohort_zhuang2018,outer_fold_4,Eggerthella
within_cohort_zhuang2018,outer_fold_4,Eisenbergiella
within_cohort_zhuang2018,outer_fold_4,Enterobacter
within_cohort_zhuang2018,outer_fold_4,Enterococcus
within_cohort_zhuang2018,outer_fold_4,Erysipelatoclostridium
within_cohort_zhuang2018,outer_fold_4,Erysipelotrichaceae UCG-003
within_cohort_zhuang2018,outer_fold_4,Escherichia-Shigella
within_cohort_zhuang2018,outer_fold_4,Eubacterium
within_cohort_zhuang2018,outer_fold_4,Eubacterium brachy group
within_cohort_zhuang2018,outer_fold_4,Eubacterium eligens group
within_cohort_zhuang2018,outer_fold_4,Eubacterium hallii group
within_cohort_zhuang2018,outer_fold_4,Eubacterium ventriosum group
within_cohort_zhuang2018,outer_fold_4,Faecalibacterium
within_cohort_zhuang2018,outer_fold_4,Faecalitalea
within_cohort_zhuang2018,outer_fold_4,Family XIII AD3011 group
within_cohort_zhuang2018,outer_fold_4,Family XIII UCG-001
within_cohort_zhuang2018,outer_fold_4,Flavonifractor
within_cohort_zhuang2018,outer_fold_4,Fusicatenibacter
within_cohort_zhuang2018,outer_fold_4,Fusobacterium
within_cohort_zhuang2018,outer_fold_4,GCA-900066575
within_cohort_zhuang2018,outer_fold_4,Gemella
within_cohort_zhuang2018,outer_fold_4,Gordonibacter
within_cohort_zhuang2018,outer_fold_4,HT002
within_cohort_zhuang2018,outer_fold_4,Haemophilus
within_cohort_zhuang2018,outer_fold_4,Holdemanella
within_cohort_zhuang2018,outer_fold_4,Holdemania
within_cohort_zhuang2018,outer_fold_4,Hungatella
within_cohort_zhuang2018,outer_fold_4,Incertae Sedis
within_cohort_zhuang2018,outer_fold_4,Intestinibacter
within_cohort_zhuang2018,outer_fold_4,Intestinimonas
within_cohort_zhuang2018,outer_fold_4,Klebsiella
within_cohort_zhuang2018,outer_fold_4,Lachnoclostridium
within_cohort_zhuang2018,outer_fold_4,Lachnospira
within_cohort_zhuang2018,outer_fold_4,Lachnospiraceae FCS020 group
within_cohort_zhuang2018,outer_fold_4,Lachnospiraceae ND3007 group
within_cohort_zhuang2018,outer_fold_4,Lachnospiraceae NK4A136 group
within_cohort_zhuang2018,outer_fold_4,Lachnospiraceae UCG-001
within_cohort_zhuang2018,outer_fold_4,Lachnospiraceae UCG-004
within_cohort_zhuang2018,outer_fold_4,Lachnospiraceae UCG-010
within_cohort_zhuang2018,outer_fold_4,Lactobacillus
within_cohort_zhuang2018,outer_fold_4,Lactococcus
within_cohort_zhuang2018,outer_fold_4,Ligilactobacillus
within_cohort_zhuang2018,outer_fold_4,Limosilactobacillus
within_cohort_zhuang2018,outer_fold_4,Marvinbryantia
within_cohort_zhuang2018,outer_fold_4,Massilia
within_cohort_zhuang2018,outer_fold_4,Megamonas
within_cohort_zhuang2018,outer_fold_4,Megasphaera
within_cohort_zhuang2018,outer_fold_4,Methylobacterium-Methylorubrum
within_cohort_zhuang2018,outer_fold_4,Monoglobus
within_cohort_zhuang2018,outer_fold_4,NK4A214 group
within_cohort_zhuang2018,outer_fold_4,Negativibacillus
within_cohort_zhuang2018,outer_fold_4,Odoribacter
within_cohort_zhuang2018,outer_fold_4,Oscillibacter
within_cohort_zhuang2018,outer_fold_4,Paludicola
within_cohort_zhuang2018,outer_fold_4,Parabacteroides
within_cohort_zhuang2018,outer_fold_4,Paracoccus
within_cohort_zhuang2018,outer_fold_4,Paraprevotella
within_cohort_zhuang2018,outer_fold_4,Parasutterella
within_cohort_zhuang2018,outer_fold_4,Peptostreptococcus
within_cohort_zhuang2018,outer_fold_4,Phascolarctobacterium
within_cohort_zhuang2018,outer_fold_4,Phocea
within_cohort_zhuang2018,outer_fold_4,Prevotella
within_cohort_zhuang2018,outer_fold_4,Prevotella_9
within_cohort_zhuang2018,outer_fold_4,Pseudomonas
within_cohort_zhuang2018,outer_fold_4,Raoultibacter
within_cohort_zhuang2018,outer_fold_4,Rhodococcus
within_cohort_zhuang2018,outer_fold_4,Romboutsia
within_cohort_zhuang2018,outer_fold_4,Roseburia
within_cohort_zhuang2018,outer_fold_4,Rothia
within_cohort_zhuang2018,outer_fold_4,Ruminococcus
within_cohort_zhuang2018,outer_fold_4,Ruminococcus gnavus group
within_cohort_zhuang2018,outer_fold_4,Ruminococcus torques group
within_cohort_zhuang2018,outer_fold_4,Sellimonas
within_cohort_zhuang2018,outer_fold_4,Solobacterium
within_cohort_zhuang2018,outer_fold_4,Streptococcus
within_cohort_zhuang2018,outer_fold_4,Subdoligranulum
within_cohort_zhuang2018,outer_fold_4,Sutterella
within_cohort_zhuang2018,outer_fold_4,TM7x
within_cohort_zhuang2018,outer_fold_4,Terrisporobacter
within_cohort_zhuang2018,outer_fold_4,Thermus
within_cohort_zhuang2018,outer_fold_4,Turicibacter
within_cohort_zhuang2018,outer_fold_4,Tyzzerella
within_cohort_zhuang2018,outer_fold_4,UBA1819
within_cohort_zhuang2018,outer_fold_4,UCG-002
within_cohort_zhuang2018,outer_fold_4,UCG-003
within_cohort_zhuang2018,outer_fold_4,UCG-005
within_cohort_zhuang2018,outer_fold_4,UCG-009
within_cohort_zhuang2018,outer_fold_4,Veillonella
within_cohort_zhuang2018,outer_fold_4,Weissella
within_cohort_zhuang2018,outer_fold_4,[Clostridium] innocuum group
within_cohort_zhuang2018,outer_fold_4,[Eubacterium] fissicatena group
within_cohort_zhuang2018,outer_fold_4,[Eubacterium] nodatum group
within_cohort_zhuang2018,outer_fold_4,[Eubacterium] ruminantium group
within_cohort_zhuang2018,outer_fold_4,[Eubacterium] siraeum group
within_cohort_zhuang2018,outer_fold_4,[Eubacterium] xylanophilum group
within_cohort_zhuang2018,outer_fold_4,[Ruminococcus] gauvreauii group
within_cohort_zhuang2018,outer_fold_5,Acinetobacter
within_cohort_zhuang2018,outer_fold_5,Actinomyces
within_cohort_zhuang2018,outer_fold_5,Adlercreutzia
within_cohort_zhuang2018,outer_fold_5,Agathobacter
within_cohort_zhuang2018,outer_fold_5,Akkermansia
within_cohort_zhuang2018,outer_fold_5,Alistipes
within_cohort_zhuang2018,outer_fold_5,Allisonella
within_cohort_zhuang2018,outer_fold_5,Anaerostipes
within_cohort_zhuang2018,outer_fold_5,Anaerotruncus
within_cohort_zhuang2018,outer_fold_5,Atopobium
within_cohort_zhuang2018,outer_fold_5,Bacteroides
within_cohort_zhuang2018,outer_fold_5,Barnesiella
within_cohort_zhuang2018,outer_fold_5,Bifidobacterium
within_cohort_zhuang2018,outer_fold_5,Bilophila
within_cohort_zhuang2018,outer_fold_5,Blautia
within_cohort_zhuang2018,outer_fold_5,Butyricicoccus
within_cohort_zhuang2018,outer_fold_5,Butyricimonas
within_cohort_zhuang2018,outer_fold_5,CAG-352
within_cohort_zhuang2018,outer_fold_5,CAG-56
within_cohort_zhuang2018,outer_fold_5,Candidatus Soleaferrea
within_cohort_zhuang2018,outer_fold_5,Catabacter
within_cohort_zhuang2018,outer_fold_5,Christensenella
within_cohort_zhuang2018,outer_fold_5,Christensenellaceae R-7 group
within_cohort_zhuang2018,outer_fold_5,Clostridium sensu stricto 1
within_cohort_zhuang2018,outer_fold_5,Colidextribacter
within_cohort_zhuang2018,outer_fold_5,Collinsella
within_cohort_zhuang2018,outer_fold_5,Coprobacillus
within_cohort_zhuang2018,outer_fold_5,Coprococcus
within_cohort_zhuang2018,outer_fold_5,Corynebacterium
within_cohort_zhuang2018,outer_fold_5,DTU089
within_cohort_zhuang2018,outer_fold_5,Defluviitaleaceae UCG-011
within_cohort_zhuang2018,outer_fold_5,Desulfovibrio
within_cohort_zhuang2018,outer_fold_5,Dialister
within_cohort_zhuang2018,outer_fold_5,Dorea
within_cohort_zhuang2018,outer_fold_5,Eggerthella
within_cohort_zhuang2018,outer_fold_5,Eisenbergiella
within_cohort_zhuang2018,outer_fold_5,Enterobacter
within_cohort_zhuang2018,outer_fold_5,Enterococcus
within_cohort_zhuang2018,outer_fold_5,Erysipelatoclostridium
within_cohort_zhuang2018,outer_fold_5,Erysipelotrichaceae UCG-003
within_cohort_zhuang2018,outer_fold_5,Escherichia-Shigella
within_cohort_zhuang2018,outer_fold_5,Eubacterium
within_cohort_zhuang2018,outer_fold_5,Eubacterium brachy group
within_cohort_zhuang2018,outer_fold_5,Eubacterium eligens group
within_cohort_zhuang2018,outer_fold_5,Eubacterium hallii group
within_cohort_zhuang2018,outer_fold_5,Eubacterium ventriosum group
within_cohort_zhuang2018,outer_fold_5,Faecalibacterium
within_cohort_zhuang2018,outer_fold_5,Faecalitalea
within_cohort_zhuang2018,outer_fold_5,Family XIII AD3011 group
within_cohort_zhuang2018,outer_fold_5,Family XIII UCG-001
within_cohort_zhuang2018,outer_fold_5,Flavonifractor
within_cohort_zhuang2018,outer_fold_5,Fusicatenibacter
within_cohort_zhuang2018,outer_fold_5,Fusobacterium
within_cohort_zhuang2018,outer_fold_5,GCA-900066575
within_cohort_zhuang2018,outer_fold_5,Gemella
within_cohort_zhuang2018,outer_fold_5,Gordonibacter
within_cohort_zhuang2018,outer_fold_5,Granulicatella
within_cohort_zhuang2018,outer_fold_5,HT002
within_cohort_zhuang2018,outer_fold_5,Haemophilus
within_cohort_zhuang2018,outer_fold_5,Holdemanella
within_cohort_zhuang2018,outer_fold_5,Holdemania
within_cohort_zhuang2018,outer_fold_5,Hungatella
within_cohort_zhuang2018,outer_fold_5,Incertae Sedis
within_cohort_zhuang2018,outer_fold_5,Intestinibacter
within_cohort_zhuang2018,outer_fold_5,Intestinimonas
within_cohort_zhuang2018,outer_fold_5,Klebsiella
within_cohort_zhuang2018,outer_fold_5,Lachnoclostridium
within_cohort_zhuang2018,outer_fold_5,Lachnospira
within_cohort_zhuang2018,outer_fold_5,Lachnospiraceae FCS020 group
within_cohort_zhuang2018,outer_fold_5,Lachnospiraceae ND3007 group
within_cohort_zhuang2018,outer_fold_5,Lachnospiraceae NK4A136 group
within_cohort_zhuang2018,outer_fold_5,Lachnospiraceae UCG-001
within_cohort_zhuang2018,outer_fold_5,Lachnospiraceae UCG-004
within_cohort_zhuang2018,outer_fold_5,Lachnospiraceae UCG-010
within_cohort_zhuang2018,outer_fold_5,Lactobacillus
within_cohort_zhuang2018,outer_fold_5,Lactococcus
within_cohort_zhuang2018,outer_fold_5,Ligilactobacillus
within_cohort_zhuang2018,outer_fold_5,Limosilactobacillus
within_cohort_zhuang2018,outer_fold_5,Marvinbryantia
within_cohort_zhuang2018,outer_fold_5,Massilia
within_cohort_zhuang2018,outer_fold_5,Megamonas
within_cohort_zhuang2018,outer_fold_5,Megasphaera
within_cohort_zhuang2018,outer_fold_5,Methylobacterium-Methylorubrum
within_cohort_zhuang2018,outer_fold_5,Monoglobus
within_cohort_zhuang2018,outer_fold_5,NK4A214 group
within_cohort_zhuang2018,outer_fold_5,Negativibacillus
within_cohort_zhuang2018,outer_fold_5,Odoribacter
within_cohort_zhuang2018,outer_fold_5,Oscillibacter
within_cohort_zhuang2018,outer_fold_5,Paludicola
within_cohort_zhuang2018,outer_fold_5,Parabacteroides
within_cohort_zhuang2018,outer_fold_5,Paracoccus
within_cohort_zhuang2018,outer_fold_5,Paraprevotella
within_cohort_zhuang2018,outer_fold_5,Parasutterella
within_cohort_zhuang2018,outer_fold_5,Peptostreptococcus
within_cohort_zhuang2018,outer_fold_5,Phascolarctobacterium
within_cohort_zhuang2018,outer_fold_5,Phocea
within_cohort_zhuang2018,outer_fold_5,Prevotella
within_cohort_zhuang2018,outer_fold_5,Prevotella_9
within_cohort_zhuang2018,outer_fold_5,Pseudomonas
within_cohort_zhuang2018,outer_fold_5,Pyramidobacter
within_cohort_zhuang2018,outer_fold_5,Raoultibacter
within_cohort_zhuang2018,outer_fold_5,Rhodococcus
within_cohort_zhuang2018,outer_fold_5,Romboutsia
within_cohort_zhuang2018,outer_fold_5,Roseburia
within_cohort_zhuang2018,outer_fold_5,Rothia
within_cohort_zhuang2018,outer_fold_5,Ruminococcus
within_cohort_zhuang2018,outer_fold_5,Ruminococcus gnavus group
within_cohort_zhuang2018,outer_fold_5,Ruminococcus torques group
within_cohort_zhuang2018,outer_fold_5,Sellimonas
within_cohort_zhuang2018,outer_fold_5,Solobacterium
within_cohort_zhuang2018,outer_fold_5,Streptococcus
within_cohort_zhuang2018,outer_fold_5,Subdoligranulum
within_cohort_zhuang2018,outer_fold_5,Sutterella
within_cohort_zhuang2018,outer_fold_5,TM7x
within_cohort_zhuang2018,outer_fold_5,Terrisporobacter
within_cohort_zhuang2018,outer_fold_5,Thermus
within_cohort_zhuang2018,outer_fold_5,Turicibacter
within_cohort_zhuang2018,outer_fold_5,Tyzzerella
within_cohort_zhuang2018,outer_fold_5,UBA1819
within_cohort_zhuang2018,outer_fold_5,UCG-002
within_cohort_zhuang2018,outer_fold_5,UCG-003
within_cohort_zhuang2018,outer_fold_5,UCG-005
within_cohort_zhuang2018,outer_fold_5,UCG-009
within_cohort_zhuang2018,outer_fold_5,Veillonella
within_cohort_zhuang2018,outer_fold_5,Weissella
within_cohort_zhuang2018,outer_fold_5,[Clostridium] innocuum group
within_cohort_zhuang2018,outer_fold_5,[Eubacterium] fissicatena group
within_cohort_zhuang2018,outer_fold_5,[Eubacterium] nodatum group
within_cohort_zhuang2018,outer_fold_5,[Eubacterium] ruminantium group
within_cohort_zhuang2018,outer_fold_5,[Eubacterium] siraeum group
within_cohort_zhuang2018,outer_fold_5,[Eubacterium] xylanophilum group
within_cohort_zhuang2018,outer_fold_5,[Ruminococcus] gauvreauii group
within_cohort_zhuang2018,outer_fold_6,Acinetobacter
within_cohort_zhuang2018,outer_fold_6,Actinomyces
within_cohort_zhuang2018,outer_fold_6,Adlercreutzia
within_cohort_zhuang2018,outer_fold_6,Agathobacter
within_cohort_zhuang2018,outer_fold_6,Akkermansia
within_cohort_zhuang2018,outer_fold_6,Alistipes
within_cohort_zhuang2018,outer_fold_6,Allisonella
within_cohort_zhuang2018,outer_fold_6,Anaerostipes
within_cohort_zhuang2018,outer_fold_6,Anaerotruncus
within_cohort_zhuang2018,outer_fold_6,Atopobium
within_cohort_zhuang2018,outer_fold_6,Bacteroides
within_cohort_zhuang2018,outer_fold_6,Barnesiella
within_cohort_zhuang2018,outer_fold_6,Bifidobacterium
within_cohort_zhuang2018,outer_fold_6,Bilophila
within_cohort_zhuang2018,outer_fold_6,Blautia
within_cohort_zhuang2018,outer_fold_6,Butyricicoccus
within_cohort_zhuang2018,outer_fold_6,Butyricimonas
within_cohort_zhuang2018,outer_fold_6,CAG-352
within_cohort_zhuang2018,outer_fold_6,CAG-56
within_cohort_zhuang2018,outer_fold_6,Candidatus Soleaferrea
within_cohort_zhuang2018,outer_fold_6,Catabacter
within_cohort_zhuang2018,outer_fold_6,Christensenella
within_cohort_zhuang2018,outer_fold_6,Christensenellaceae R-7 group
within_cohort_zhuang2018,outer_fold_6,Clostridium sensu stricto 1
within_cohort_zhuang2018,outer_fold_6,Colidextribacter
within_cohort_zhuang2018,outer_fold_6,Collinsella
within_cohort_zhuang2018,outer_fold_6,Coprobacillus
within_cohort_zhuang2018,outer_fold_6,Coprococcus
within_cohort_zhuang2018,outer_fold_6,Corynebacterium
within_cohort_zhuang2018,outer_fold_6,DTU089
within_cohort_zhuang2018,outer_fold_6,Defluviitaleaceae UCG-011
within_cohort_zhuang2018,outer_fold_6,Desulfovibrio
within_cohort_zhuang2018,outer_fold_6,Dialister
within_cohort_zhuang2018,outer_fold_6,Dorea
within_cohort_zhuang2018,outer_fold_6,Eggerthella
within_cohort_zhuang2018,outer_fold_6,Eisenbergiella
within_cohort_zhuang2018,outer_fold_6,Enterobacter
within_cohort_zhuang2018,outer_fold_6,Enterococcus
within_cohort_zhuang2018,outer_fold_6,Erysipelatoclostridium
within_cohort_zhuang2018,outer_fold_6,Erysipelotrichaceae UCG-003
within_cohort_zhuang2018,outer_fold_6,Escherichia-Shigella
within_cohort_zhuang2018,outer_fold_6,Eubacterium
within_cohort_zhuang2018,outer_fold_6,Eubacterium brachy group
within_cohort_zhuang2018,outer_fold_6,Eubacterium eligens group
within_cohort_zhuang2018,outer_fold_6,Eubacterium hallii group
within_cohort_zhuang2018,outer_fold_6,Eubacterium ventriosum group
within_cohort_zhuang2018,outer_fold_6,Faecalibacterium
within_cohort_zhuang2018,outer_fold_6,Faecalitalea
within_cohort_zhuang2018,outer_fold_6,Family XIII AD3011 group
within_cohort_zhuang2018,outer_fold_6,Family XIII UCG-001
within_cohort_zhuang2018,outer_fold_6,Flavonifractor
within_cohort_zhuang2018,outer_fold_6,Fusicatenibacter
within_cohort_zhuang2018,outer_fold_6,Fusobacterium
within_cohort_zhuang2018,outer_fold_6,GCA-900066575
