cohort,taxon,n_folds_total,n_positive,n_negative,n_zero,median_coefficient,mean_coefficient,sign_stability
shanghai2022,Sarcina,10,9,1,0,0.0007111700936009862,0.0009736306954638296,stable_positive
shanghai2022,Sediminibacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Sellimonas,10,10,0,0,0.04075712105343189,0.04517498634954553,stable_positive
shanghai2022,Senegalimassilia,10,6,4,0,0.00041009438756272926,-0.0006935878442674301,unstable
shanghai2022,Serratia,10,0,10,0,-0.0023936205318998535,-0.0024549341312739407,stable_negative
shanghai2022,Shuttleworthia,10,4,6,0,-0.00021988902334139947,0.0007011482938021323,unstable
shanghai2022,Skermanella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Slackia,10,10,0,0,0.013504453485354163,0.012947724110882523,stable_positive
shanghai2022,Sneathia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Solirubrobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Solitalea,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Solobacterium,10,10,0,0,0.01803258221836978,0.019258039886063456,stable_positive
shanghai2022,Sphingomonas,10,8,2,0,0.00048593674575406063,0.000402237421126558,stable_positive
shanghai2022,Sporosarcina,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Staphylococcus,10,10,0,0,0.0043678017163497436,0.004513316956768326,stable_positive
shanghai2022,Stenotrophobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Stenotrophomonas,10,0,10,0,-0.004429786107498052,-0.005052282375922522,stable_negative
shanghai2022,Steroidobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Streptococcus,10,10,0,0,0.10296235626138014,0.1155871429739341,stable_positive
shanghai2022,Streptomyces,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Subdoligranulum,10,10,0,0,0.029540554962289696,0.03323480366089444,stable_positive
shanghai2022,Subgroup 10,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Succinivibrio,10,0,10,0,-0.013998912900998764,-0.014973136077388177,stable_negative
shanghai2022,Sulfurifustis,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Sumerlaea,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Sutterella,10,0,10,0,-0.07473911018569113,-0.08179866230892843,stable_negative
shanghai2022,TM7x,10,10,0,0,0.04525392253698954,0.05075034859476958,stable_positive
shanghai2022,Taibaiella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Terrimonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Terrisporobacter,10,7,3,0,0.0014058565717482156,0.0009186470503130241,unstable
shanghai2022,Thermus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Truepera,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Tumebacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Turicibacter,10,2,8,0,-0.0041397734708139115,-0.005890369165406587,stable_negative
shanghai2022,Tuzzerella,10,8,2,0,0.003532044942577166,0.0033992832715759812,stable_positive
shanghai2022,Tyzzerella,10,0,10,0,-0.02676108633454566,-0.03129969537675263,stable_negative
shanghai2022,UBA1819,10,4,6,0,-0.0015211816791967552,0.00012738858953625625,unstable
shanghai2022,UC5-1-2E3,10,9,1,0,0.004064402534860167,0.0038594987430903616,stable_positive
shanghai2022,UCG-002,10,10,0,0,0.015902827052479432,0.02155383548826631,stable_positive
shanghai2022,UCG-003,10,0,10,0,-0.028738131802220207,-0.030419751721516265,stable_negative
shanghai2022,UCG-004,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,UCG-005,10,0,10,0,-0.014924655668090703,-0.016281649540194176,stable_negative
shanghai2022,UCG-007,10,9,1,0,0.0011841481249855843,0.0012397489713363412,stable_positive
shanghai2022,UCG-009,10,10,0,0,0.007681968546013953,0.008419128080935603,stable_positive
shanghai2022,UTCFX1,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Undibacterium,10,0,10,0,-0.011518459838752234,-0.01299476445117305,stable_negative
shanghai2022,V9D2013 group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Veillonella,10,0,10,0,-0.026080506046266015,-0.03080081672466284,stable_negative
shanghai2022,Vibrionimonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Vicinamibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Victivallis,10,0,10,0,-0.009115812705407025,-0.009167687891742968,stable_negative
shanghai2022,Virgisporangium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Weissella,10,10,0,0,0.005425910740997061,0.005112975215255263,stable_positive
shanghai2022,Woeseia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,YC-ZSS-LKJ147,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Z20,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,[Bacteroides] pectinophilus group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,[Clostridium] innocuum group,10,1,9,0,-0.006599072917042205,-0.011326907412086935,stable_negative
shanghai2022,[Eubacterium] fissicatena group,10,10,0,0,0.01946502428080293,0.02490915640636125,stable_positive
shanghai2022,[Eubacterium] nodatum group,10,10,0,0,0.012189539030858476,0.013169239133094982,stable_positive
shanghai2022,[Eubacterium] ruminantium group,10,10,0,0,0.012549010681156561,0.014956284454841451,stable_positive
shanghai2022,[Eubacterium] siraeum group,10,0,10,0,-0.03860791716911616,-0.04239879081627875,stable_negative
shanghai2022,[Eubacterium] tenue group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,[Eubacterium] xylanophilum group,10,0,10,0,-0.038659949344196906,-0.038881747866073554,stable_negative
shanghai2022,[Ruminococcus] gauvreauii group,10,10,0,0,0.011511429839791221,0.01063097712445032,stable_positive
shanghai2022,mle1-7,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,wb1-A12,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,wb1-P19,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
zhuang2018,ADurb.Bin063-1,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Achromobacter,10,10,0,0,0.001073306905999215,0.0024334414098711407,stable_positive
zhuang2018,Acidaminococcus,10,1,9,0,-0.003276720842319271,-0.004679245116871745,stable_negative
zhuang2018,Acidibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Acinetobacter,10,5,5,0,0.00010524661792359012,0.0005454051064487338,unstable
zhuang2018,Actinocorallia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Actinomyces,10,1,9,0,-0.0020017278552256976,-0.0061160738696905866,stable_negative
zhuang2018,Adhaeribacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Adlercreutzia,10,3,7,0,-0.0022786280630890197,-0.0035951541386477063,unstable
zhuang2018,Aeromicrobium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Aeromonas,10,10,0,0,0.001533108014657213,0.0031594544291649205,stable_positive
zhuang2018,Afipia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Agathobacter,10,0,10,0,-0.008063820221925347,-0.01740553840870652,stable_negative
zhuang2018,Agromyces,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Ahniella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Akkermansia,10,10,0,0,0.012354053367084408,0.01863256783449265,stable_positive
zhuang2018,Aliihoeflea,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Alistipes,10,0,10,0,-0.0046496609952207555,-0.009464462544543034,stable_negative
zhuang2018,Alkalicoccus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Allisonella,10,0,10,0,-0.00758190468990597,-0.013827367184406653,stable_negative
zhuang2018,Alloprevotella,10,10,0,0,0.00390297778427046,0.007169646106328145,stable_positive
zhuang2018,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,10,9,1,0,0.0008160093883384969,0.002027456496813928,stable_positive
zhuang2018,Altererythrobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Ammoniphilus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Anaerobacillus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Anaerococcus,10,10,0,0,0.0015579304087046933,0.0021543377166971843,stable_positive
zhuang2018,Anaerofilum,10,10,0,0,0.0022027506583483913,0.00276219712403956,stable_positive
zhuang2018,Anaerofustis,10,10,0,0,0.004238695675539762,0.0051763907515508575,stable_positive
zhuang2018,Anaerostipes,10,0,10,0,-0.006934981119884604,-0.010511000310229765,stable_negative
zhuang2018,Anaerotruncus,10,10,0,0,0.006821819589364468,0.015176831554730829,stable_positive
zhuang2018,Angelakisella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Aquabacterium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Aquicella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Archangium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Arenimonas,10,10,0,0,0.0015926154735777362,0.0033355585786974534,stable_positive
zhuang2018,Aridibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Asteroleplasma,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Atopobium,10,8,2,0,0.0020114836625496567,0.0039267314836189966,stable_positive
zhuang2018,Azoarcus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,BD1-7 clade,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,BIyi10,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Bacillus,10,10,0,0,0.003773919189226801,0.009808997616761943,stable_positive
zhuang2018,Bacteroides,10,0,10,0,-0.010630563081903266,-0.011581115864451444,stable_negative
zhuang2018,Barnesiella,10,3,7,0,-0.0017673700031418074,-0.006006125887809627,unstable
zhuang2018,Bauldia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Bdellovibrio,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Bifidobacterium,10,10,0,0,0.012020624523401803,0.023520008427485768,stable_positive
zhuang2018,Bilophila,10,0,10,0,-0.007312747974901273,-0.00932746102936665,stable_negative
zhuang2018,Blastococcus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Blautia,10,0,10,0,-0.0057334303465365125,-0.009288058264665874,stable_negative
zhuang2018,Bradyrhizobium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Brevundimonas,10,8,2,0,0.0001754759337357494,0.0010972036483682553,stable_positive
zhuang2018,Bryobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Burkholderia-Caballeronia-Paraburkholderia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Butyricicoccus,10,3,7,0,-0.0008250895844397341,-0.003631694885143417,unstable
zhuang2018,Butyricimonas,10,2,8,0,-0.003018317554887669,-0.007157255909540529,stable_negative
zhuang2018,CAG-352,10,10,0,0,0.00324218766868442,0.007744929681767836,stable_positive
zhuang2018,CAG-56,10,8,2,0,0.005049789467957028,0.0024921890060389364,stable_positive
zhuang2018,CAG-873,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,CHKCI002,10,10,0,0,0.002564441636540127,0.0047426352603868165,stable_positive
zhuang2018,CL500-29 marine group,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Caenimonas,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Campylobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Candidatus Entotheonella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Candidatus Nitrocosmicus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Candidatus Nitrososphaera,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Candidatus Soleaferrea,10,1,9,0,-0.001207040202961009,-0.0023420784306017405,stable_negative
zhuang2018,Candidatus Solibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Candidatus Udaeobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Castellaniella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Catabacter,10,10,0,0,0.003358614261653098,0.0058776681088838255,stable_positive
zhuang2018,Catenibacillus,10,2,8,0,-0.001278323017690178,-0.006174554385443105,stable_negative
zhuang2018,Catenibacterium,10,10,0,0,0.00779548436244532,0.01118304495144817,stable_positive
zhuang2018,Catenisphaera,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Caulobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Cellvibrio,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Chelativorans,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Chitinophaga,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Christensenella,10,10,0,0,0.005540851278053998,0.00998941183586524,stable_positive
zhuang2018,Christensenellaceae R-7 group,10,10,0,0,0.0167299437887139,0.022460579714825353,stable_positive
zhuang2018,Chryseobacterium,10,0,10,0,-0.0010730918671770524,-0.0012921647026891236,stable_negative
zhuang2018,Chryseolinea,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Chthoniobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Citricoccus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Citrifermentans,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Citrobacter,10,8,2,0,0.0017616923091901139,0.0046875666135102936,stable_positive
zhuang2018,Cloacibacillus,10,3,7,0,-0.0016155802720826762,-0.006348405220108276,unstable
zhuang2018,Clostridium sensu stricto 1,10,2,8,0,-0.0029979381347405966,-0.00420221891156,stable_negative
zhuang2018,Colidextribacter,10,10,0,0,0.010641883965507677,0.023565742938030525,stable_positive
zhuang2018,Collinsella,10,9,1,0,0.004840807065952769,0.006390978997830983,stable_positive
zhuang2018,Comamonas,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Coprobacillus,10,10,0,0,0.005101288334996936,0.011197817362002135,stable_positive
zhuang2018,Coprobacter,10,5,5,0,-0.0008638929912259454,-0.004326571264588033,unstable
zhuang2018,Coprococcus,10,10,0,0,0.015984955519978944,0.0320139251063535,stable_positive
zhuang2018,Coriobacteriaceae UCG-003,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Corynebacterium,10,10,0,0,0.007424360503967187,0.016112597713942557,stable_positive
zhuang2018,Cupriavidus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Curvibacter,10,10,0,0,0.0005829323025687229,0.0014464618467157067,stable_positive
zhuang2018,Cutibacterium,10,9,1,0,0.00038335885365881615,0.0013412428301265698,stable_positive
zhuang2018,DTU089,10,2,8,0,-0.0022246887133038854,-0.008793785093951671,stable_negative
zhuang2018,Dactylosporangium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Defluviitaleaceae UCG-011,10,9,1,0,0.0019765864975383454,0.004390180461923447,stable_positive
zhuang2018,Desulfovibrio,10,10,0,0,0.008484920973635459,0.010161516391521882,stable_positive
zhuang2018,Dethiobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Dialister,10,4,6,0,-0.002658427876506094,-0.006686939189648887,unstable
zhuang2018,Diaphorobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Dielma,10,8,2,0,0.000853096709693148,0.0017409468089604415,stable_positive
zhuang2018,Dinghuibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Dokdonella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Dongia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Dorea,10,5,5,0,-0.0001118155534088487,-0.004437837723049482,unstable
zhuang2018,Edaphobaculum,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Eggerthella,10,2,8,0,-0.002868898609008694,-0.004871084682347536,stable_negative
zhuang2018,Eisenbergiella,10,10,0,0,0.01947076945589597,0.03949693030567448,stable_positive
zhuang2018,Ellin6055,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Ellin6067,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Elusimicrobium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Enhydrobacter,10,9,1,0,0.0005559878523458051,0.002059823369138964,stable_positive
zhuang2018,Enterobacter,10,1,9,0,-0.007341047990680916,-0.012402550815994857,stable_negative
zhuang2018,Enterococcus,10,10,0,0,0.0078049622683539896,0.016172555215702263,stable_positive
zhuang2018,Enterorhabdus,10,9,1,0,0.0012869819509482396,0.002799433268474903,stable_positive
zhuang2018,Enteroscipio,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Erysipelatoclostridium,10,0,10,0,-0.010507302061906473,-0.015700739678515443,stable_negative
zhuang2018,Erysipelotrichaceae UCG-003,10,9,1,0,0.0033945492694915837,0.00410050948943475,stable_positive
zhuang2018,Erysipelotrichaceae UCG-006,10,0,10,0,-0.0006671312096488264,-0.0010827988366044626,stable_negative
zhuang2018,Escherichia-Shigella,10,5,5,0,-0.0006231134502530332,0.007894429216204361,unstable
zhuang2018,Eubacterium,10,9,1,0,0.003946863179929268,0.002886534490371695,stable_positive
zhuang2018,Eubacterium brachy group,10,1,9,0,-0.0019526674199932684,-0.008160687514362363,stable_negative
zhuang2018,Eubacterium eligens group,10,10,0,0,0.004874452639714097,0.004676825605467477,stable_positive
zhuang2018,Eubacterium hallii group,10,5,5,0,-0.0009011574451252518,-0.0008502574271647891,unstable
zhuang2018,Eubacterium oxidoreducens group,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Eubacterium ventriosum group,10,7,3,0,0.0017895703669589128,-0.0008918694949143737,unstable
zhuang2018,Ezakiella,10,9,1,0,0.0009617905681455943,0.001268795755739153,stable_positive
zhuang2018,Faecalibacterium,10,10,0,0,0.0039534895348196705,0.010017802742158372,stable_positive
zhuang2018,Faecalibaculum,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Faecalitalea,10,5,5,0,0.000706943859328852,0.0010551520618720482,unstable
zhuang2018,Family XIII AD3011 group,10,10,0,0,0.008691835988991158,0.014263340618926802,stable_positive
zhuang2018,Family XIII UCG-001,10,0,10,0,-0.009575941239965224,-0.022346770779000193,stable_negative
zhuang2018,Fenollaria,10,10,0,0,0.003362012914270348,0.007241584830457443,stable_positive
zhuang2018,Ferruginibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Finegoldia,10,10,0,0,0.002024161499824599,0.003359655153325196,stable_positive
zhuang2018,Flavisolibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Flavitalea,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Flavobacterium,10,9,1,0,0.0004938806942969924,0.0009934954207404228,stable_positive
zhuang2018,Flavonifractor,10,1,9,0,-0.004304043633520679,-0.003493204148551525,stable_negative
zhuang2018,Fluviicola,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Fournierella,10,0,10,0,-0.004269654587283322,-0.008542120372095615,stable_negative
zhuang2018,Frisingicoccus,10,10,0,0,0.0018381289589346605,0.0015915534068198182,stable_positive
zhuang2018,Fusicatenibacter,10,10,0,0,0.008386974135617644,0.017299792759065957,stable_positive
zhuang2018,Fusobacterium,10,0,10,0,-0.012935975591336451,-0.023346906917661565,stable_negative
zhuang2018,GCA-900066575,10,1,9,0,-0.002842589513502001,-0.006998086128012076,stable_negative
zhuang2018,GCA-900066755,10,10,0,0,0.0025450748834644488,0.00559043988226674,stable_positive
zhuang2018,Gaiella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Gemella,10,0,10,0,-0.007349324219447994,-0.012295501623118963,stable_negative
zhuang2018,Gemmatimonas,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Gordonibacter,10,10,0,0,0.005380664782188917,0.00904769146572568,stable_positive
zhuang2018,Granulicatella,10,0,10,0,-0.0027918679036019337,-0.00430882944803983,stable_negative
zhuang2018,HT002,10,7,3,0,0.001641032596833917,0.00572244762276928,unstable
zhuang2018,Haemophilus,10,1,9,0,-0.0011101102170165428,-0.0010854380636321629,stable_negative
zhuang2018,Haliangium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Halomonas,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Harryflintia,10,9,1,0,0.000495321315368818,0.002106524299140921,stable_positive
zhuang2018,Hassallia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Helicobacter,10,9,1,0,0.00022556243891114062,0.0007074698691845116,stable_positive
zhuang2018,Hirschia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Holdemanella,10,9,1,0,0.00628985148769708,0.00517228519988513,stable_positive
zhuang2018,Holdemania,10,10,0,0,0.001544656128421917,0.003319593322129874,stable_positive
zhuang2018,Howardella,10,10,0,0,0.003462446017310615,0.008392943141462841,stable_positive
zhuang2018,Hungatella,10,4,6,0,-0.0006383372177086722,0.002926791825811463,unstable
zhuang2018,Hyphomicrobium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,IS-44,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Iamia,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Ilumatobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Incertae Sedis,10,5,5,0,8.726906818539153e-05,-0.0010879953359825931,unstable
zhuang2018,Intestinibacter,10,1,9,0,-0.0023186969925766236,-0.006688039365617353,stable_negative
zhuang2018,Intestinimonas,10,3,7,0,-0.0009295232773001712,-0.0016768222100069896,unstable
zhuang2018,JGI 0001001-H03,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Klebsiella,10,9,1,0,0.004993754920750599,0.012311737008047274,stable_positive
zhuang2018,Kribbella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Lachnoclostridium,10,0,10,0,-0.02222091523234805,-0.03338191278020612,stable_negative
zhuang2018,Lachnospira,10,0,10,0,-0.010823456742060002,-0.018617352903127524,stable_negative
zhuang2018,Lachnospiraceae FCS020 group,10,10,0,0,0.007699243164721401,0.012639998763672408,stable_positive
zhuang2018,Lachnospiraceae NC2004 group,10,0,10,0,-0.0003021996563017322,-0.0007223541400245003,stable_negative
zhuang2018,Lachnospiraceae ND3007 group,10,0,10,0,-0.011619828089846964,-0.024725346056208772,stable_negative
zhuang2018,Lachnospiraceae NK3A20 group,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Lachnospiraceae NK4A136 group,10,10,0,0,0.007635079531742283,0.01084079350541963,stable_positive
zhuang2018,Lachnospiraceae UCG-001,10,10,0,0,0.0069994784799287,0.010904263690061441,stable_positive
zhuang2018,Lachnospiraceae UCG-003,10,9,1,0,0.001403861551607212,0.004213408044824113,stable_positive
zhuang2018,Lachnospiraceae UCG-004,10,0,10,0,-0.007845912974466143,-0.011748409950186764,stable_negative
zhuang2018,Lachnospiraceae UCG-006,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Lachnospiraceae UCG-010,10,0,10,0,-0.011939998346347586,-0.02457879141374773,stable_negative
zhuang2018,Lacibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Lacticaseibacillus,10,9,1,0,0.004247242442527709,0.013865933919228385,stable_positive
zhuang2018,Lactiplantibacillus,10,0,10,0,-0.004710395200439087,-0.0138545317489893,stable_negative
zhuang2018,Lactobacillus,10,0,10,0,-0.005621487258244628,-0.007606010760497499,stable_negative
zhuang2018,Lactococcus,10,3,7,0,-0.00169639316440881,-0.002633787940968443,unstable
zhuang2018,Lactonifactor,10,1,9,0,-0.0018014823432751619,-0.0035831877121932413,stable_negative
zhuang2018,Lacunisphaera,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Latilactobacillus,10,10,0,0,0.0013782693398606345,0.004477561439235319,stable_positive
zhuang2018,Lechevalieria,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Legionella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Leucobacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Leuconostoc,10,10,0,0,0.005013933680324715,0.010382845434457853,stable_positive
zhuang2018,Levilactobacillus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Libanicoccus,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Ligilactobacillus,10,10,0,0,0.008093008373776002,0.018853953215612878,stable_positive
zhuang2018,Limosilactobacillus,10,5,5,0,6.375405160113561e-05,-0.003039949733714513,unstable
zhuang2018,Longimicrobium,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Luedemannella,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
zhuang2018,Luteolibacter,10,1,9,0,-0.00021000697093648783,-0.0001932280694749319,stable_negative
